Tên công việc,Tên công ty,Nơi làm việc,Địa chỉ cụ thể,Cấp bậc,Mức lương (VND),Ngày đăng tin,Ngày hết hạn,Link
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Kiểm Định Mô Hình Rủi Ro - Risk Model Validation Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.411)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-kiem-djinh-mo-hinh-rui-ro-risk-model-validation-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-411-1964772-jv
Sales,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales--1964744-jv
Regional Telesales Supervisor,Công Ty TNHH MTV Healthpost,Khác,Other,Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/regional-telesales-supervisor-1964771-jv
Trưởng Nhóm Kinh Doanh Ngành Du Lịch Cùng Dế Việt,Tour Châu Âu Dế Việt,Hà Nội,"VP 11, 5th floor, 35 Le Van Thiem, Thanh Xuan, Hanoi",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-nhom-kinh-doanh-nganh-du-lich-cung-de-viet-1964711-jv
Sales and Marketing,CÔNG TY TNHH INTERFREIGHT LOGISTICS,Hồ Chí Minh,"Ho Chi Minh, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-and-marketing-1964708-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Xây Dựng Mô Hình Rủi Ro - Risk Modeling Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.410)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Từ 500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-xay-dung-mo-hinh-rui-ro-risk-modeling-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-410-1964769-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Kiểm Định Mô Hình Rủi Ro - Risk Model Validation Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.411)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-kiem-djinh-mo-hinh-rui-ro-risk-model-validation-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-411-1964772-jv
Sales,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales--1964744-jv
Regional Telesales Supervisor,Công Ty TNHH MTV Healthpost,Khác,Other,Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/regional-telesales-supervisor-1964771-jv
Trưởng Nhóm Kinh Doanh Ngành Du Lịch Cùng Dế Việt,Tour Châu Âu Dế Việt,Hà Nội,"VP 11, 5th floor, 35 Le Van Thiem, Thanh Xuan, Hanoi",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-nhom-kinh-doanh-nganh-du-lich-cung-de-viet-1964711-jv
Sales and Marketing,CÔNG TY TNHH INTERFREIGHT LOGISTICS,Hồ Chí Minh,"Ho Chi Minh, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-and-marketing-1964708-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Xây Dựng Mô Hình Rủi Ro - Risk Modeling Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.410)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Từ 500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-xay-dung-mo-hinh-rui-ro-risk-modeling-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-410-1964769-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Kiểm Định Mô Hình Rủi Ro - Risk Model Validation Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.411)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-kiem-djinh-mo-hinh-rui-ro-risk-model-validation-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-411-1964772-jv
Sales,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales--1964744-jv
Regional Telesales Supervisor,Công Ty TNHH MTV Healthpost,Khác,Other,Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/regional-telesales-supervisor-1964771-jv
Trưởng Nhóm Kinh Doanh Ngành Du Lịch Cùng Dế Việt,Tour Châu Âu Dế Việt,Hà Nội,"VP 11, 5th floor, 35 Le Van Thiem, Thanh Xuan, Hanoi",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-nhom-kinh-doanh-nganh-du-lich-cung-de-viet-1964711-jv
Sales and Marketing,CÔNG TY TNHH INTERFREIGHT LOGISTICS,Hồ Chí Minh,"Ho Chi Minh, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-and-marketing-1964708-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Xây Dựng Mô Hình Rủi Ro - Risk Modeling Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.410)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Từ 500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-xay-dung-mo-hinh-rui-ro-risk-modeling-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-410-1964769-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Kiểm Định Mô Hình Rủi Ro - Risk Model Validation Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.411)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-kiem-djinh-mo-hinh-rui-ro-risk-model-validation-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-411-1964772-jv
Sales,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales--1964744-jv
Regional Telesales Supervisor,Công Ty TNHH MTV Healthpost,Khác,Other,Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/regional-telesales-supervisor-1964771-jv
Trưởng Nhóm Kinh Doanh Ngành Du Lịch Cùng Dế Việt,Tour Châu Âu Dế Việt,Hà Nội,"VP 11, 5th floor, 35 Le Van Thiem, Thanh Xuan, Hanoi",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-nhom-kinh-doanh-nganh-du-lich-cung-de-viet-1964711-jv
Sales and Marketing,CÔNG TY TNHH INTERFREIGHT LOGISTICS,Hồ Chí Minh,"Ho Chi Minh, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-and-marketing-1964708-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Xây Dựng Mô Hình Rủi Ro - Risk Modeling Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.410)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Từ 500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-xay-dung-mo-hinh-rui-ro-risk-modeling-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-410-1964769-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Kiểm Định Mô Hình Rủi Ro - Risk Model Validation Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.411)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-kiem-djinh-mo-hinh-rui-ro-risk-model-validation-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-411-1964772-jv
Sales,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales--1964744-jv
Regional Telesales Supervisor,Công Ty TNHH MTV Healthpost,Khác,Other,Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/regional-telesales-supervisor-1964771-jv
Trưởng Nhóm Kinh Doanh Ngành Du Lịch Cùng Dế Việt,Tour Châu Âu Dế Việt,Hà Nội,"VP 11, 5th floor, 35 Le Van Thiem, Thanh Xuan, Hanoi",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-nhom-kinh-doanh-nganh-du-lich-cung-de-viet-1964711-jv
Sales and Marketing,CÔNG TY TNHH INTERFREIGHT LOGISTICS,Hồ Chí Minh,"Ho Chi Minh, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-and-marketing-1964708-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Xây Dựng Mô Hình Rủi Ro - Risk Modeling Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.410)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Từ 500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-xay-dung-mo-hinh-rui-ro-risk-modeling-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-410-1964769-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Kiểm Định Mô Hình Rủi Ro - Risk Model Validation Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.411)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-kiem-djinh-mo-hinh-rui-ro-risk-model-validation-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-411-1964772-jv
Sales,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales--1964744-jv
Regional Telesales Supervisor,Công Ty TNHH MTV Healthpost,Khác,Other,Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/regional-telesales-supervisor-1964771-jv
Trưởng Nhóm Kinh Doanh Ngành Du Lịch Cùng Dế Việt,Tour Châu Âu Dế Việt,Hà Nội,"VP 11, 5th floor, 35 Le Van Thiem, Thanh Xuan, Hanoi",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-nhom-kinh-doanh-nganh-du-lich-cung-de-viet-1964711-jv
Sales and Marketing,CÔNG TY TNHH INTERFREIGHT LOGISTICS,Hồ Chí Minh,"Ho Chi Minh, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-and-marketing-1964708-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Xây Dựng Mô Hình Rủi Ro - Risk Modeling Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.410)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Từ 500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-xay-dung-mo-hinh-rui-ro-risk-modeling-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-410-1964769-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
